Id,solution
25064,0.012014
25065,0.021389
25066,0.015298
25067,0.018789
25068,0.012840
25069,0.012095
25070,0.081724
25071,0.089673
25072,0.280554
25073,0.045435
25074,0.130969
25075,0.076745
25076,0.022746
25077,0.013698
25078,0.078455
25079,0.011643
25080,0.035476
25081,0.072806
25082,0.022993
25083,0.048204
25084,0.020069
25085,0.012460
25086,0.015790
25087,0.082232
25088,0.094923
25089,0.075729
25090,0.021219
25091,0.046722
25092,0.014549
25093,0.059147
25094,0.010904
25095,0.028344
25096,0.148827
25097,0.012346
25098,0.169450
25099,0.011795
25100,0.015112
25101,0.015086
25102,0.052395
25103,0.031757
25104,0.207699
25105,0.036100
25106,0.070379
25107,0.013686
25108,0.080333
25109,0.086203
25110,0.038313
25111,0.015679
25112,0.073077
25113,0.012770
25114,0.025068
25115,0.017570
25116,0.013717
25117,0.040935
25118,0.069628
25119,0.082987
25120,0.184278
25121,0.033700
25122,0.016910
25123,0.091616
25124,0.020991
25125,0.100174
25126,0.039622
25127,0.087024
25128,0.022099
25129,0.028661
25130,0.014337
25131,0.031982
25132,0.018103
25133,0.018971
25134,0.014590
25135,0.070245
25136,0.103601
25137,0.013852
25138,0.042523
25139,0.012107
25140,0.017048
25141,0.014669
25142,0.015191
25143,0.015601
25144,0.021357
25145,0.012519
25146,0.298951
25147,0.039375
25148,0.011917
25149,0.011501
25150,0.016122
25151,0.183552
25152,0.073815
25153,0.016642
25154,0.083847
25155,0.018722
25156,0.092638
25157,0.016181
25158,0.013132
25159,0.013061
25160,0.012623
25161,0.013570
25162,0.014696
25163,0.012582
25164,0.026246
25165,0.035905
25166,0.060562
25167,0.152502
25168,0.029529
25169,0.012127
25170,0.013595
25171,0.030241
25172,0.012210
25173,0.052277
25174,0.071470
25175,0.045976
25176,0.015461
25177,0.091305
25178,0.011714
25179,0.016375
25180,0.024290
25181,0.040525
25182,0.019860
25183,0.076936
25184,0.045622
25185,0.033947
25186,0.030860
25187,0.017995
25188,0.432074
25189,0.015171
25190,0.016034
25191,0.014609
25192,0.018922
25193,0.020104
25194,0.064505
25195,0.011501
25196,0.012147
25197,0.012254
25198,0.011764
25199,0.177445
25200,0.013828
25201,0.052097
25202,0.064419
25203,0.068219
25204,0.010468
25205,0.018718
25206,0.196112
25207,0.018440
25208,0.050812
25209,0.048982
25210,0.015803
25211,0.153107
25212,0.012918
25213,0.024197
25214,0.015066
25215,0.012187
25216,0.049334
25217,0.089434
25218,0.116296
25219,0.078888
25220,0.012095
25221,0.025659
25222,0.015713
25223,0.018515
25224,0.013212
25225,0.029825
25226,0.104139
25227,0.017618
25228,0.016290
25229,0.084409
25230,0.011722
25231,0.005284
25232,0.019446
25233,0.038660
25234,0.311106
25235,0.044211
25236,0.044757
25237,0.760798
25238,0.553452
25239,0.339891
25240,0.030922
25241,0.319653
25242,0.020739
25243,0.043048
25244,0.011786
25245,0.269977
25246,0.014758
25247,0.015321
25248,0.015015
25249,0.122222
25250,0.068065
25251,0.044224
25252,0.019737
25253,0.042513
25254,0.019204
25255,0.252668
25256,0.042113
25257,0.019925
25258,0.017234
25259,0.013918
25260,0.021035
25261,0.011365
25262,0.070804
25263,0.025831
25264,0.011670
25265,0.023813
25266,0.017765
25267,0.013512
25268,0.036098
25269,0.074747
25270,0.013232
25271,0.018872
25272,0.011587
25273,0.041378
25274,0.011106
25275,0.092824
25276,0.015352
25277,0.011506
25278,0.013829
25279,0.047691
25280,0.029057
25281,0.058261
25282,0.453267
25283,0.035274
25284,0.012055
25285,0.118123
25286,0.039094
25287,0.156392
25288,0.045057
25289,0.062973
25290,0.087331
25291,0.027402
25292,0.013153
25293,0.664384
25294,0.029701
25295,0.034523
25296,0.078783
25297,0.096577
25298,0.359598
25299,0.015142
25300,0.087797
25301,0.014333
25302,0.107790
25303,0.092691
25304,0.054903
25305,0.019103
25306,0.044924
25307,0.045231
25308,0.226866
25309,0.017995
25310,0.103928
25311,0.012012
25312,0.026931
25313,0.015439
25314,0.013723
25315,0.033246
25316,0.019929
25317,0.051937
25318,0.021479
25319,0.011529
25320,0.124081
25321,0.019040
25322,0.017432
25323,0.076435
25324,0.063552
25325,0.018989
25326,0.014037
25327,0.868662
25328,0.051016
25329,0.433378
25330,0.021199
25331,0.558211
25332,0.040506
25333,0.011608
25334,0.016847
25335,0.004889
25336,0.015516
25337,0.012095
25338,0.013445
25339,0.012598
25340,0.031547
25341,0.020070
25342,0.393322
25343,0.016088
25344,0.016070
25345,0.050048
25346,0.723319
25347,0.011757
25348,0.015855
25349,0.077544
25350,0.038062
25351,0.066669
25352,0.051046
25353,0.189753
25354,0.051656
25355,0.032528
25356,0.015196
25357,0.011883
25358,0.013057
25359,0.022452
25360,0.020412
25361,0.013633
25362,0.012095
25363,0.114962
25364,0.037220
25365,0.045319
25366,0.071584
25367,0.116296
25368,0.159178
25369,0.022716
25370,0.012511
25371,0.014247
25372,0.056840
25373,0.016907
25374,0.014837
25375,0.026102
25376,0.023782
25377,0.031659
25378,0.011334
25379,0.697311
25380,0.035758
25381,0.349126
25382,0.017427
25383,0.108140
25384,0.037952
25385,0.022497
25386,0.046680
25387,0.298951
25388,0.014846
25389,0.088531
25390,0.025288
25391,0.016290
25392,0.016122
25393,0.094195
25394,0.016999
25395,0.040734
25396,0.012570
25397,0.044468
25398,0.014620
25399,0.013217
25400,0.018205
25401,0.050890
25402,0.035974
25403,0.027820
25404,0.181710
25405,0.017661
25406,0.037547
25407,0.016532
25408,0.017795
25409,0.015626
25410,0.017634
25411,0.056733
25412,0.019021
25413,0.031888
25414,0.062270
25415,0.035644
25416,0.015888
25417,0.096781
25418,0.034514
25419,0.151016
25420,0.025047
25421,0.011712
25422,0.243514
25423,0.015068
25424,0.086230
25425,0.015518
25426,0.014239
25427,0.010684
25428,0.013207
25429,0.015639
25430,0.018750
25431,0.012316
25432,0.038600
25433,0.017734
25434,0.013888
25435,0.066530
25436,0.020174
25437,0.044283
25438,0.012095
25439,0.012551
25440,0.013063
25441,0.102201
25442,0.018171
25443,0.056628
25444,0.014065
25445,0.015527
25446,0.038341
25447,0.027600
25448,0.096915
25449,0.015668
25450,0.013886
25451,0.080278
25452,0.014177
25453,0.042175
25454,0.031286
25455,0.012789
25456,0.031066
25457,0.039364
25458,0.015995
25459,0.011007
25460,0.053179
25461,0.017224
25462,0.036837
25463,0.028195
25464,0.013427
25465,0.039881
25466,0.068910
25467,0.110508
25468,0.040912
25469,0.014651
25470,0.012605
25471,0.013286
25472,0.872199
25473,0.079052
25474,0.067251
25475,0.057808
25476,0.038067
25477,0.014879
25478,0.030290
25479,0.015597
25480,0.013384
25481,0.020435
25482,0.022569
25483,0.147701
25484,0.085385
25485,0.017735
25486,0.343521
25487,0.012029
25488,0.017037
25489,0.015747
25490,0.039946
25491,0.012291
25492,0.044654
25493,0.220036
25494,0.034615
25495,0.060134
25496,0.016929
25497,0.045442
25498,0.050967
25499,0.207186
25500,0.024854
25501,0.024206
25502,0.036594
25503,0.015603
25504,0.059644
25505,0.015214
25506,0.022755
25507,0.014039
25508,0.049702
25509,0.644541
25510,0.068806
25511,0.056752
25512,0.011904
25513,0.177520
25514,0.071333
25515,0.072701
25516,0.011363
25517,0.013736
25518,0.018366
25519,0.011204
25520,0.020052
25521,0.015471
25522,0.030927
25523,0.018400
25524,0.005284
25525,0.016846
25526,0.021522
25527,0.043597
25528,0.396643
25529,0.020535
25530,0.058852
25531,0.029122
25532,0.088445
25533,0.019385
25534,0.033191
25535,0.014560
25536,0.011697
25537,0.055997
25538,0.043892
25539,0.089436
25540,0.014237
25541,0.073342
25542,0.019786
25543,0.013477
25544,0.190332
25545,0.017014
25546,0.118225
25547,0.018541
25548,0.025021
25549,0.018826
25550,0.038565
25551,0.206620
25552,0.070991
25553,0.012095
25554,0.064836
25555,0.043889
25556,0.012552
25557,0.029422
25558,0.013543
25559,0.408599
25560,0.044492
25561,0.021191
25562,0.051286
25563,0.015362
25564,0.077671
25565,0.087751
25566,0.074311
25567,0.074870
25568,0.015328
25569,0.017147
25570,0.027667
25571,0.012407
25572,0.017517
25573,0.013435
25574,0.044975
25575,0.132986
25576,0.016374
25577,0.012867
25578,0.017537
25579,0.074222
25580,0.090657
25581,0.011332
25582,0.059941
25583,0.012169
25584,0.104455
25585,0.016609
25586,0.014354
25587,0.014934
25588,0.019722
25589,0.012120
25590,0.080099
25591,0.012612
25592,0.016756
25593,0.074397
25594,0.028453
25595,0.016218
25596,0.079491
25597,0.029636
25598,0.088399
25599,0.027256
25600,0.021274
25601,0.070987
25602,0.016271
25603,0.235631
25604,0.042349
25605,0.013898
25606,0.127308
25607,0.015139
25608,0.012110
25609,0.176805
25610,0.044086
25611,0.018839
25612,0.004898
25613,0.062114
25614,0.020315
25615,0.020265
25616,0.062918
25617,0.051111
25618,0.011415
25619,0.049611
25620,0.057576
25621,0.079442
25622,0.018946
25623,0.016897
25624,0.021984
25625,0.014401
25626,0.010599
25627,0.013197
25628,0.470778
25629,0.035079
25630,0.064714
25631,0.013954
25632,0.090300
25633,0.014356
25634,0.039054
25635,0.014536
25636,0.051242
25637,0.031889
25638,0.205726
25639,0.042811
25640,0.099610
25641,0.020900
25642,0.019614
25643,0.017705
25644,0.017316
25645,0.029882
25646,0.014897
25647,0.016131
25648,0.013578
25649,0.036404
25650,0.065139
25651,0.642572
25652,0.014147
25653,0.037573
25654,0.068284
25655,0.051589
25656,0.044268
25657,0.028499
25658,0.013005
25659,0.082780
25660,0.035477
25661,0.026966
25662,0.016131
25663,0.138453
25664,0.012922
25665,0.017131
25666,0.023827
25667,0.017724
25668,0.029897
25669,0.014980
25670,0.017812
25671,0.087739
25672,0.014730
25673,0.012518
25674,0.027004
25675,0.017476
25676,0.031066
25677,0.011867
25678,0.017575
25679,0.032796
25680,0.078136
25681,0.027518
25682,0.013868
25683,0.054125
25684,0.049265
25685,0.037126
25686,0.019050
25687,0.836219
25688,0.061619
25689,0.046179
25690,0.010114
25691,0.044301
25692,0.016487
25693,0.081987
25694,0.181791
25695,0.011918
25696,0.009327
25697,0.256231
25698,0.017814
25699,0.113103
25700,0.014781
25701,0.012366
25702,0.013359
25703,0.026813
25704,0.011106
25705,0.121505
25706,0.015258
25707,0.015464
25708,0.083909
25709,0.034694
25710,0.016451
25711,0.024842
25712,0.035091
25713,0.094462
25714,0.017193
25715,0.049277
25716,0.014173
25717,0.029638
25718,0.052002
25719,0.029409
25720,0.016897
25721,0.057272
25722,0.026262
25723,0.031947
25724,0.023507
25725,0.012578
25726,0.027509
25727,0.059208
25728,0.015834
25729,0.045265
25730,0.068483
25731,0.028104
25732,0.368389
25733,0.018226
25734,0.014995
25735,0.146856
25736,0.085120
25737,0.248953
25738,0.159222
25739,0.018623
25740,0.018114
25741,0.016835
25742,0.206708
25743,0.038747
25744,0.018583
25745,0.051812
25746,0.020930
25747,0.023835
25748,0.013362
25749,0.030355
25750,0.266701
25751,0.015833
25752,0.016763
25753,0.014420
25754,0.062484
25755,0.021211
25756,0.021475
25757,0.021212
25758,0.049046
25759,0.011520
25760,0.017552
25761,0.010962
25762,0.389139
25763,0.047862
25764,0.071201
25765,0.012131
25766,0.033359
25767,0.012015
25768,0.011653
25769,0.021987
25770,0.049165
25771,0.081719
25772,0.011129
25773,0.017022
25774,0.016613
25775,0.211584
25776,0.004895
25777,0.191073
25778,0.200075
25779,0.016264
25780,0.016226
25781,0.047878
25782,0.004960
25783,0.012900
25784,0.068557
25785,0.013034
25786,0.016344
25787,0.087436
25788,0.019976
25789,0.017856
25790,0.009655
25791,0.065627
25792,0.222925
25793,0.888211
25794,0.012405
25795,0.073925
25796,0.011649
25797,0.016075
25798,0.019051
25799,0.369258
25800,0.017854
25801,0.021246
25802,0.163365
25803,0.067682
25804,0.015039
25805,0.076238
25806,0.099017
25807,0.016467
25808,0.018897
25809,0.010342
25810,0.012450
25811,0.010219
25812,0.017699
25813,0.013163
25814,0.015953
25815,0.051490
25816,0.071653
25817,0.050725
25818,0.039266
25819,0.023600
25820,0.045019
25821,0.179481
25822,0.015922
25823,0.049467
25824,0.063901
25825,0.028043
25826,0.075047
25827,0.012064
25828,0.075145
25829,0.018127
25830,0.013293
25831,0.016730
25832,0.083504
25833,0.018180
25834,0.052215
25835,0.128740
25836,0.153189
25837,0.024937
25838,0.200081
25839,0.039956
25840,0.021275
25841,0.162454
25842,0.014511
25843,0.037727
25844,0.204567
25845,0.021467
25846,0.031748
25847,0.342342
25848,0.017114
25849,0.014372
25850,0.013503
25851,0.012188
25852,0.761234
25853,0.020626
25854,0.017389
25855,0.021877
25856,0.014039
25857,0.014298
25858,0.035540
25859,0.027399
25860,0.057837
25861,0.087032
25862,0.016915
25863,0.033555
25864,0.010490
25865,0.014753
25866,0.063339
25867,0.021695
25868,0.053677
25869,0.073107
25870,0.015585
25871,0.015446
25872,0.035096
25873,0.016603
25874,0.017180
25875,0.040254
25876,0.111008
25877,0.017459
25878,0.192577
25879,0.040556
25880,0.404830
25881,0.054358
25882,0.014533
25883,0.013531
25884,0.012095
25885,0.018839
25886,0.012622
25887,0.012716
25888,0.085360
25889,0.202433
25890,0.011581
25891,0.018726
25892,0.018166
25893,0.127566
25894,0.064402
25895,0.250243
25896,0.013035
25897,0.015354
25898,0.094987
25899,0.016454
25900,0.015228
25901,0.016585
25902,0.082274
25903,0.012077
25904,0.014030
25905,0.012448
25906,0.020140
25907,0.014243
25908,0.014413
25909,0.385817
25910,0.019709
25911,0.038048
25912,0.013224
25913,0.010066
25914,0.004891
25915,0.015072
25916,0.040460
25917,0.012502
25918,0.017977
25919,0.075180
25920,0.130052
25921,0.061878
25922,0.042630
25923,0.015570
25924,0.012575
25925,0.030050
25926,0.027004
25927,0.043481
25928,0.082965
25929,0.059399
25930,0.024818
25931,0.282396
25932,0.085712
25933,0.577055
25934,0.049556
25935,0.057616
25936,0.014821
25937,0.053524
25938,0.012274
25939,0.062135
25940,0.023322
25941,0.154943
25942,0.096211
25943,0.528132
25944,0.094812
25945,0.015978
25946,0.011771
25947,0.034370
25948,0.105344
25949,0.020886
25950,0.059149
25951,0.011636
25952,0.017788
25953,0.061794
25954,0.017134
25955,0.029667
25956,0.040160
25957,0.016863
25958,0.032143
25959,0.068970
25960,0.057727
25961,0.102341
25962,0.015647
25963,0.065824
25964,0.011804
25965,0.012211
25966,0.056094
25967,0.014957
25968,0.042866
25969,0.016635
25970,0.015852
25971,0.012602
25972,0.089827
25973,0.013431
25974,0.011753
25975,0.196309
25976,0.028800
25977,0.016896
25978,0.011844
25979,0.488172
25980,0.018161
25981,0.047655
25982,0.292149
25983,0.012893
25984,0.187523
25985,0.083427
25986,0.783842
25987,0.040023
25988,0.013706
25989,0.023297
25990,0.004887
25991,0.103202
25992,0.012328
25993,0.012710
25994,0.028037
25995,0.102352
25996,0.020467
25997,0.029032
25998,0.013663
25999,0.186902
26000,0.097047
26001,0.014601
26002,0.022611
26003,0.020613
26004,0.030229
26005,0.223140
26006,0.019782
26007,0.016172
26008,0.012370
26009,0.095221
26010,0.026198
26011,0.202830
26012,0.028667
26013,0.114414
26014,0.119280
26015,0.473951
26016,0.114995
26017,0.016121
26018,0.005284
26019,0.082112
26020,0.017355
26021,0.027348
26022,0.013041
26023,0.048021
26024,0.011269
26025,0.018527
26026,0.016968
26027,0.103245
26028,0.023342
26029,0.015726
26030,0.159729
26031,0.016112
26032,0.206238
26033,0.026884
26034,0.345161
26035,0.073426
26036,0.017594
26037,0.017774
26038,0.020769
26039,0.012599
26040,0.026686
26041,0.057179
26042,0.018327
26043,0.014165
26044,0.012085
26045,0.018328
26046,0.081844
26047,0.013276
26048,0.020111
26049,0.032060
26050,0.044138
26051,0.035395
26052,0.066589
26053,0.011332
26054,0.051540
26055,0.019256
26056,0.091089
26057,0.019045
26058,0.038735
26059,0.004945
26060,0.149148
26061,0.161838
26062,0.055393
26063,0.362106
26064,0.014813
26065,0.028895
26066,0.013034
26067,0.080822
26068,0.013352
26069,0.012244
26070,0.442859
26071,0.077415
26072,0.135068
26073,0.022909
26074,0.074793
26075,0.061841
26076,0.041784
26077,0.046206
26078,0.015548
26079,0.012450
26080,0.018557
26081,0.054746
26082,0.036006
26083,0.014305
26084,0.012622
26085,0.016334
26086,0.012130
26087,0.012025
26088,0.024097
26089,0.013562
26090,0.028336
26091,0.070161
26092,0.049221
26093,0.015471
26094,0.018497
26095,0.085177
26096,0.074008
26097,0.071841
26098,0.013626
26099,0.021880
26100,0.102464
26101,0.012390
26102,0.012320
26103,0.079265
26104,0.018225
26105,0.031298
26106,0.011388
26107,0.017120
26108,0.015609
26109,0.088541
26110,0.094068
26111,0.017493
26112,0.012245
26113,0.021939
26114,0.075089
26115,0.038222
26116,0.031056
26117,0.018262
26118,0.076556
26119,0.028552
26120,0.066395
26121,0.112898
26122,0.009966
26123,0.031371
26124,0.018001
26125,0.012146
26126,0.011631
26127,0.036740
26128,0.221406
26129,0.016200
26130,0.047957
26131,0.034054
26132,0.016660
26133,0.015867
26134,0.018935
26135,0.024541
26136,0.013180
26137,0.070461
26138,0.121607
26139,0.016144
26140,0.012577
26141,0.013364
26142,0.166872
26143,0.067947
26144,0.042611
26145,0.013702
26146,0.037275
26147,0.099628
26148,0.336291
26149,0.077567
26150,0.016824
26151,0.301590
26152,0.017579
26153,0.024311
26154,0.012396
26155,0.196112
26156,0.014336
26157,0.019791
26158,0.028522
26159,0.179013
26160,0.845138
26161,0.014259
26162,0.015558
26163,0.082696
26164,0.086624
26165,0.014493
26166,0.028612
26167,0.014919
26168,0.012843
26169,0.015272
26170,0.054481
26171,0.092905
26172,0.044210
26173,0.023920
26174,0.012720
26175,0.013727
26176,0.027477
26177,0.004887
26178,0.011773
26179,0.011501
26180,0.026723
26181,0.019008
26182,0.034124
26183,0.015294
26184,0.020922
26185,0.013547
26186,0.023210
26187,0.063485
26188,0.020201
26189,0.015387
26190,0.014571
26191,0.018480
26192,0.017679
26193,0.018884
26194,0.013044
26195,0.013777
26196,0.011408
26197,0.014784
26198,0.053471
26199,0.031822
26200,0.116296
26201,0.010577
26202,0.094670
26203,0.011825
26204,0.016236
26205,0.782063
26206,0.017181
26207,0.019447
26208,0.018002
26209,0.011847
26210,0.015432
26211,0.110489
26212,0.034861
26213,0.860977
26214,0.013593
26215,0.011857
26216,0.182970
26217,0.093078
26218,0.014282
26219,0.073210
26220,0.058464
26221,0.021206
26222,0.032766
26223,0.016912
26224,0.011009
26225,0.030141
26226,0.198352
26227,0.013894
26228,0.022126
26229,0.018738
26230,0.018398
26231,0.016038
26232,0.043870
26233,0.047848
26234,0.016311
26235,0.067020
26236,0.025827
26237,0.021049
26238,0.011653
26239,0.040799
26240,0.037273
26241,0.020676
26242,0.034522
26243,0.168912
26244,0.044894
26245,0.016312
26246,0.013273
26247,0.068808
26248,0.043851
26249,0.011632
26250,0.014019
26251,0.110047
26252,0.026903
26253,0.014319
26254,0.026845
26255,0.025022
26256,0.011649
26257,0.046554
26258,0.019938
26259,0.022358
26260,0.027477
26261,0.012066
26262,0.105215
26263,0.019553
26264,0.119184
26265,0.016804
26266,0.049152
26267,0.016893
26268,0.021228
26269,0.169795
26270,0.044286
26271,0.086513
26272,0.096971
26273,0.061323
26274,0.012392
26275,0.201599
26276,0.014508
26277,0.018562
26278,0.018468
26279,0.143910
26280,0.030254
26281,0.017532
26282,0.034420
26283,0.135028
26284,0.053210
26285,0.246542
26286,0.012237
26287,0.014983
26288,0.014064
26289,0.022493
26290,0.096434
26291,0.042697
26292,0.071454
26293,0.029122
26294,0.102449
26295,0.011643
26296,0.049730
26297,0.120957
26298,0.048160
26299,0.034076
26300,0.015346
26301,0.324081
26302,0.079651
26303,0.015458
26304,0.013689
26305,0.107187
26306,0.013226
26307,0.247746
26308,0.054856
26309,0.423481
26310,0.013527
26311,0.154506
26312,0.144461
26313,0.069568
26314,0.090461
26315,0.176117
26316,0.013228
26317,0.065636
26318,0.012131
26319,0.132096
26320,0.141614
26321,0.226084
26322,0.201893
26323,0.016708
26324,0.013216
26325,0.451237
26326,0.032332
26327,0.251447
26328,0.014292
26329,0.047928
26330,0.043035
26331,0.067996
26332,0.032719
26333,0.077383
26334,0.014907
26335,0.026873
26336,0.015124
26337,0.018277
26338,0.088791
26339,0.010678
26340,0.072037
26341,0.056248
26342,0.015335
26343,0.017185
26344,0.015929
26345,0.020837
26346,0.017521
26347,0.018737
26348,0.085746
26349,0.099342
26350,0.014518
26351,0.064047
26352,0.021768
26353,0.088567
26354,0.043704
26355,0.013272
26356,0.298951
26357,0.020130
26358,0.407010
26359,0.017833
26360,0.029187
26361,0.048838
26362,0.017592
26363,0.051235
26364,0.012114
26365,0.160047
26366,0.013876
26367,0.010367
26368,0.074325
26369,0.011149
26370,0.013065
26371,0.049750
26372,0.016844
26373,0.020034
26374,0.014104
26375,0.040387
26376,0.032739
26377,0.068801
26378,0.011982
26379,0.012207
26380,0.016239
26381,0.060813
26382,0.067824
26383,0.012412
26384,0.120598
26385,0.014899
26386,0.016117
26387,0.012123
26388,0.097821
26389,0.085105
26390,0.013666
26391,0.017122
26392,0.033569
26393,0.011540
26394,0.174477
26395,0.018440
26396,0.077703
26397,0.017807
26398,0.076021
26399,0.017620
26400,0.049183
26401,0.038210
26402,0.018043
26403,0.025944
26404,0.018613
26405,0.009730
26406,0.012095
26407,0.010682
26408,0.041535
26409,0.090747
26410,0.033069
26411,0.034526
26412,0.015517
26413,0.015611
26414,0.042955
26415,0.435661
26416,0.017548
26417,0.034508
26418,0.012957
26419,0.691158
26420,0.015948
26421,0.047123
26422,0.014842
26423,0.020399
26424,0.076780
26425,0.018717
26426,0.061303
26427,0.023201
26428,0.016363
26429,0.011624
26430,0.013511
26431,0.030511
26432,0.013039
26433,0.011899
26434,0.017599
26435,0.014788
26436,0.023948
26437,0.013241
26438,0.013538
26439,0.023716
26440,0.040747
26441,0.018053
26442,0.227617
26443,0.012775
26444,0.031353
26445,0.018643
26446,0.032525
26447,0.063198
26448,0.015184
26449,0.158337
26450,0.012300
26451,0.012957
26452,0.013668
26453,0.026209
26454,0.030459
26455,0.013547
26456,0.011169
26457,0.022445
26458,0.032475
26459,0.067734
26460,0.074418
26461,0.017170
26462,0.124495
26463,0.012516
26464,0.015921
26465,0.012552
26466,0.029648
26467,0.013477
26468,0.012973
26469,0.647998
26470,0.016506
26471,0.014186
26472,0.015849
26473,0.015891
26474,0.019145
26475,0.084278
26476,0.594606
26477,0.016361
26478,0.118321
26479,0.024471
26480,0.015022
26481,0.012521
26482,0.014080
26483,0.015336
26484,0.014858
26485,0.015999
26486,0.018736
26487,0.217053
26488,0.043661
26489,0.041093
26490,0.017088
26491,0.402414
26492,0.141176
26493,0.049755
26494,0.014085
26495,0.047597
26496,0.090784
26497,0.030384
26498,0.013560
26499,0.016460
26500,0.054617
26501,0.012208
26502,0.017067
26503,0.254010
26504,0.231369
26505,0.031218
26506,0.035006
26507,0.046366
26508,0.018021
26509,0.011332
26510,0.120454
26511,0.037638
26512,0.013531
26513,0.025490
26514,0.017061
26515,0.048524
26516,0.011593
26517,0.072117
26518,0.073941
26519,0.102308
26520,0.024161
26521,0.015734
26522,0.013985
26523,0.046383
26524,0.018623
26525,0.080780
26526,0.031973
26527,0.016806
26528,0.015167
26529,0.014939
26530,0.048272
26531,0.015502
26532,0.012883
26533,0.277098
26534,0.015185
26535,0.015365
26536,0.142724
26537,0.085901
26538,0.014651
26539,0.021620
26540,0.033441
26541,0.022675
26542,0.131473
26543,0.014149
26544,0.028571
26545,0.087669
26546,0.349277
26547,0.075594
26548,0.019230
26549,0.028616
26550,0.016268
26551,0.055731
26552,0.043237
26553,0.012748
26554,0.090105
26555,0.744560
26556,0.053399
26557,0.032751
26558,0.378378
26559,0.021652
26560,0.023955
26561,0.015446
26562,0.016413
26563,0.017352
26564,0.069844
26565,0.083118
26566,0.059733
26567,0.019278
26568,0.347655
26569,0.238677
26570,0.012680
26571,0.164878
26572,0.207120
26573,0.031465
26574,0.086596
26575,0.012292
26576,0.032579
26577,0.083434
26578,0.013937
26579,0.005284
26580,0.154340
26581,0.012610
26582,0.013285
26583,0.012292
26584,0.016749
26585,0.074923
26586,0.170544
26587,0.030132
26588,0.013038
26589,0.459761
26590,0.058105
26591,0.019265
26592,0.014030
26593,0.011821
26594,0.081945
26595,0.044958
26596,0.150109
26597,0.017627
26598,0.012407
26599,0.024500
26600,0.013361
26601,0.012131
26602,0.029520
26603,0.022431
26604,0.033416
26605,0.070624
26606,0.020899
26607,0.010110
26608,0.422116
26609,0.327770
26610,0.013348
26611,0.015706
26612,0.065191
26613,0.014282
26614,0.012933
26615,0.022003
26616,0.013727
26617,0.186013
26618,0.432850
26619,0.054293
26620,0.013915
26621,0.028211
26622,0.015587
26623,0.014313
26624,0.046097
26625,0.014017
26626,0.021566
26627,0.016691
26628,0.022413
26629,0.022108
26630,0.020152
26631,0.041287
26632,0.013437
26633,0.088204
26634,0.013117
26635,0.013445
26636,0.212628
26637,0.035871
26638,0.010411
26639,0.062261
26640,0.089106
26641,0.012066
26642,0.018605
26643,0.111159
26644,0.016357
26645,0.014542
26646,0.153629
26647,0.027647
26648,0.032107
26649,0.032934
26650,0.016050
26651,0.024420
26652,0.074245
26653,0.011836
26654,0.034300
26655,0.023903
26656,0.017874
26657,0.024357
26658,0.037951
26659,0.013284
26660,0.066303
26661,0.078460
26662,0.013812
26663,0.191791
26664,0.034500
26665,0.045658
26666,0.053211
26667,0.023356
26668,0.012095
26669,0.015463
26670,0.011692
26671,0.013090
26672,0.016260
26673,0.029984
26674,0.018999
26675,0.030334
26676,0.012895
26677,0.027891
26678,0.018907
26679,0.014803
26680,0.064377
26681,0.235601
26682,0.013349
26683,0.078850
26684,0.032657
26685,0.011524
26686,0.015625
26687,0.013380
26688,0.653472
26689,0.026952
26690,0.199425
26691,0.105701
26692,0.025597
26693,0.031066
26694,0.015920
26695,0.101187
26696,0.098631
26697,0.021944
26698,0.092901
26699,0.046797
26700,0.015749
26701,0.032301
26702,0.039050
26703,0.025497
26704,0.015831
26705,0.064296
26706,0.019029
26707,0.013650
26708,0.012361
26709,0.013035
26710,0.033454
26711,0.014302
26712,0.052982
26713,0.018316
26714,0.012969
26715,0.045703
26716,0.012197
26717,0.218620
26718,0.004945
26719,0.018551
26720,0.026268
26721,0.860977
26722,0.100013
26723,0.027876
26724,0.075682
26725,0.016624
26726,0.335417
26727,0.084505
26728,0.053194
26729,0.137861
26730,0.069646
26731,0.030011
26732,0.016387
26733,0.027979
26734,0.091291
26735,0.016947
26736,0.076438
26737,0.011636
26738,0.011615
26739,0.010731
26740,0.054997
26741,0.027517
26742,0.033118
26743,0.084775
26744,0.021926
26745,0.873943
26746,0.016700
26747,0.056655
26748,0.068806
26749,0.062767
26750,0.073215
26751,0.102921
26752,0.032229
26753,0.004888
26754,0.013665
26755,0.011789
26756,0.016524
26757,0.016642
26758,0.089945
26759,0.042210
26760,0.033845
26761,0.016762
26762,0.052417
26763,0.626412
26764,0.016604
26765,0.016091
26766,0.037435
26767,0.015837
26768,0.056820
26769,0.020993
26770,0.097547
26771,0.016175
26772,0.080843
26773,0.013041
26774,0.011851
26775,0.014314
26776,0.176551
26777,0.015612
26778,0.012597
26779,0.108910
26780,0.015832
26781,0.177143
26782,0.014044
26783,0.138306
26784,0.107441
26785,0.014022
26786,0.019239
26787,0.016089
26788,0.035450
26789,0.078123
26790,0.367147
26791,0.014346
26792,0.113655
26793,0.022819
26794,0.902549
26795,0.022031
26796,0.018805
26797,0.061183
26798,0.021343
26799,0.092417
26800,0.020316
26801,0.023910
26802,0.013997
26803,0.087436
26804,0.027896
26805,0.377476
26806,0.014651
26807,0.082929
26808,0.278185
26809,0.080988
26810,0.018988
26811,0.022202
26812,0.065935
